"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"All Leads",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Reproducciones de vídeo",ThruPlays,"Coste por ThruPlay","ThruPlay / Video Plays Conversion Rate","Reproducciones de vídeo de 3 segundos","Coste por reproducción de video de 3 segundos","Reproducciones de vídeo hasta el 50 %","Visitas a la página de destino","Porcentaje de visitas a la página de destino por clics en el enlace","Coste por visita a la página de destino","Landing page views / Link clicks Conversion Rate","Inicio del informe","Fin del informe"
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - Web Application","BG - Copy","2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_AIProducts - Copy","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudComputing,Image_AllPlacements_Static_15off,"2025-05-26 - 2025-06-01",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,Productivity,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_UISkills - Copy","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,Programs,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_BG_Sheila,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_Python - Copy","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"JobHunting - All Leads - Copy","BG - Copy 2","2025-05-26 - 2025-06-01",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,"DevOps + Cloud","New Sales Ad - Copy 2","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,05_Prospecting_LLA,04_Image_EN,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,88,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Machine Learning",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests,Image_AllPlacements_Static,"2025-05-26 - 2025-06-01",31,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_UISkills - Copy","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_Broad_2409,Video_AllPlacements_Static_BG_Rica2_Unemployed,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,66.68,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Interests,Image_Stories_Static_BG_EN_Beach,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1% - Unemployed",BG_AllCourses_EN_Prospecting_AllPlacements_Video_BGNew,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_ML,python,DataScience_EN_Prospecting_AllPlacements_Video,"2025-05-26 - 2025-06-01",686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2,Video_AllPlacements_Video_BG_Chase,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad - Copy","2025-05-26 - 2025-06-01",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_AIProducts - Copy","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_DV,Video_AllPlacements_Static_Juliette,"2025-05-26 - 2025-06-01",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_DataScience_Elsa,"2025-05-26 - 2025-06-01",144,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_Data,"2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_1Year_SW_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_2409,"2025-05-26 - 2025-06-01",1387,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA 5-10% - 1.2M","Ad1 - Copy 2","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,64,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests,Image_AllPlacements_Static_15off,"2025-05-26 - 2025-06-01",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,Ad1,"New Sales Ad - Copy 2","2025-05-26 - 2025-06-01",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,Ad3,"New Sales Ad - Copy 2","2025-05-26 - 2025-06-01",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,AWS,"New Sales Ad","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,Programs,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest,"All Interests - LLA - Image",BG_AllCourses_EN_LookalikeAudience_AllPlacements_StaticBanner_LaunchYourTechCareer,"2025-05-26 - 2025-06-01",1777,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"JobHunting - Financing + SYLLABUS","BG - Copy 3","2025-05-26 - 2025-06-01",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - All Leads",OrganicContent_IHGER,"2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Storage","New Sales Ad - Copy 2","2025-05-26 - 2025-06-01",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - All Leads","BG - Copy 2","2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_Tech,06_Prospecting_Broad,04_Video_Elsa_2505,"2025-05-26 - 2025-06-01",180,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_FBAudience_Interests_Video4,Video_AllPlacements_Static_v4_1,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,165,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_AI,"New Sales Ad","2025-05-26 - 2025-06-01",3950,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AI,Ad1,"New Sales Ad - Copy","2025-05-26 - 2025-06-01",1400,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AI,Ad4,"New Sales Ad - Copy","2025-05-26 - 2025-06-01",1400,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - Web application","OrganicContent_IHGER - Copy","2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,Image_AllPlacements_Static_15off,"2025-05-26 - 2025-06-01",3950,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_Tech,01_Prospecting_LLA2_BST_QApps,01_Video_Elsa_2408,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,60,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,Prospecting_Visitors_GoogleAds_BG,Video_AllPlacements_Static,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,119,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_Python,"2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Elsa_2408,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"LAA - Qapps","BG - Copy 3","2025-05-26 - 2025-06-01",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads",BG,"2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Unemployed",BG_AllCourses_EN_Prospecting_AllPlacements_Video_BGNew,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_UISkills,"2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Conversion_Leads__EN,"JS - Lead Generation - Audience #1","New Conversions Ad","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,150,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners",AISchool_UISkills,"2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_UISkills,"2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_UISkills,"2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - Web Application",BG,"2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_LLA_BST_1to2,Video_AllPlacements_Static_Elsa_2408,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_AIProducts - Copy 2","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,"New Sales Ad","2025-05-26 - 2025-06-01",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_CustomList_BST,Video_AllPlacements_Static_Marta_July24,"2025-05-26 - 2025-06-01",87,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_Tech,03_Prospecting_Broad,03_Video_Shea_2408,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,66,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_Broad_EN,08VID_SureAIIsTheFuture,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,107,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,ML,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Data - Copy","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - All Leads - Video 4",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG4,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads",DA_Generic,"2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - Web application",DA_Generic,"2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,10_Prospecting_Broad,04_Image_EN,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2,Image_Stories_Static_BG_EN_Beach,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudComputing,"New Sales Ad","2025-05-26 - 2025-06-01",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,AWS,"New Sales Ad - Copy 2","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_LLA_BST_2_QApps_2_Marie_2408,Video_AllPlacements_Static_Marie,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_TAP,Prospecting_LLA_Qapps_2,AllPlacements_Static,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Interests_2409,Video_AllPlacements_Static_BG_Rica1_StepByStep,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_BG,01_Prospecting_Broad,02_Video_DorianUnemplotedGer,"2025-05-26 - 2025-06-01",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Conversion_Leads__EN,"JS - Lead Generation - Audience #1","New Conversions Ad - Copy","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,150,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,07_Retargeting_Visitors_30d,L3_02_Video_H2,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,65,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Campaign","RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Ad set",AISchool_UISkills,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,"New Sales Ad","2025-05-26 - 2025-06-01",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2,Video_AllPlacements_Video_BG_Elsa,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"All Interests - All Leads - Video 3",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG3,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,11,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,"Microsoft Azure","New Sales Ad - Copy","2025-05-26 - 2025-06-01",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_Python - Copy","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad - Copy","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Storage","New Sales Ad - Copy","2025-05-26 - 2025-06-01",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Retargeting_Visitors_30d_LastCall,Video_AllPlacements_Static,"2025-05-26 - 2025-06-01",100,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_AISchool,IT,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_DV,Ad2,"New Sales Ad","2025-05-26 - 2025-06-01",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,Retargeting_Visitors30d,01_RET_Image,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,115,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - Web application","BG - Copy","2025-05-26 - 2025-06-01",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - All Leads - Elsa Music",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG3,"2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
"RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest - Copy",RTG,BG_AllCourses_EN_RTG_AllPlacements_Video_3,"2025-05-26 - 2025-06-01",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Conversion_Leads__EN,"JS - Lead Generation - Audience #2 - Copy","New Conversions Ad","2025-05-26 - 2025-06-01","Con el presupuesto del conjunto de anuncios",,150,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,Video_AllPlacements_Static_Marta_July24,"2025-05-26 - 2025-06-01",104,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-05-26,2025-06-01
